revenue_id,company_id,user_id,month,revenue_amount,is_recurring
REV-0015846,CTC-002,USR-002936,2023-11,90.05,True
REV-0015847,CTC-002,USR-002936,2023-12,107.41,True
REV-0015848,CTC-004,USR-002937,2023-09,205.04,False
REV-0015849,CTC-004,USR-002937,2023-10,94.0,True
REV-0015850,CTC-004,USR-002937,2023-11,265.67,True
REV-0015851,CTC-004,USR-002937,2023-12,257.9,True
REV-0015852,CTC-004,USR-002937,2024-01,109.76,True
REV-0015853,CTC-004,USR-002937,2024-02,122.23,True
REV-0015854,CTC-004,USR-002938,2023-09,82.87,False
REV-0015855,CTC-001,USR-002939,2023-09,54.81,False
REV-0015856,CTC-001,USR-002939,2023-10,75.83,True
REV-0015857,CTC-001,USR-002939,2023-11,120.16,True
REV-0015858,CTC-001,USR-002939,2023-12,235.92,True
REV-0015859,CTC-001,USR-002939,2024-01,138.42,True
REV-0015860,CTC-001,USR-002939,2024-02,203.92,True
REV-0015861,CTC-001,USR-002939,2024-03,136.58,True
REV-0015862,CTC-001,USR-002939,2024-04,92.53,True
REV-0015863,CTC-004,USR-002940,2023-09,294.0,False
REV-0015864,CTC-004,USR-002940,2023-10,156.32,True
REV-0015865,CTC-004,USR-002940,2023-11,229.31,True
REV-0015866,CTC-004,USR-002940,2023-12,279.59,True
REV-0015867,CTC-001,USR-002941,2023-09,225.18,False
REV-0015868,CTC-001,USR-002941,2023-10,51.02,True
REV-0015869,CTC-001,USR-002941,2023-11,227.02,True
REV-0015870,CTC-001,USR-002941,2023-12,108.32,True
REV-0015871,CTC-002,USR-002942,2023-09,83.83,False
REV-0015872,CTC-002,USR-002942,2023-10,54.66,True
REV-0015873,CTC-002,USR-002942,2023-11,65.86,True
REV-0015874,CTC-002,USR-002942,2023-12,157.26,True
REV-0015875,CTC-002,USR-002942,2024-01,132.51,True
REV-0015876,CTC-002,USR-002942,2024-02,42.86,True
REV-0015877,CTC-003,USR-002943,2023-09,378.08,False
REV-0015878,CTC-003,USR-002943,2023-10,302.46,True
REV-0015879,CTC-003,USR-002943,2023-11,209.22,True
REV-0015880,CTC-003,USR-002943,2023-12,260.04,True
REV-0015881,CTC-003,USR-002943,2024-01,282.79,True
REV-0015882,CTC-004,USR-002944,2023-09,161.78,False
REV-0015883,CTC-002,USR-002945,2023-09,154.02,False
REV-0015884,CTC-002,USR-002945,2023-10,142.0,True
REV-0015885,CTC-002,USR-002945,2023-11,137.87,True
REV-0015886,CTC-002,USR-002945,2023-12,94.13,True
REV-0015887,CTC-002,USR-002945,2024-01,70.59,True
REV-0015888,CTC-002,USR-002945,2024-02,128.98,True
REV-0015889,CTC-002,USR-002945,2024-03,122.7,True
REV-0015890,CTC-002,USR-002945,2024-04,43.72,True
REV-0015891,CTC-002,USR-002945,2024-05,84.23,True
REV-0015892,CTC-002,USR-002945,2024-06,95.56,True
REV-0015893,CTC-002,USR-002946,2023-09,96.71,False
REV-0015894,CTC-002,USR-002946,2023-10,65.39,True
REV-0015895,CTC-002,USR-002946,2023-11,85.62,True
REV-0015896,CTC-002,USR-002946,2023-12,165.05,True
REV-0015897,CTC-001,USR-002947,2023-09,212.62,False
REV-0015898,CTC-001,USR-002947,2023-10,124.82,True
REV-0015899,CTC-001,USR-002947,2023-11,69.02,True
REV-0015900,CTC-001,USR-002947,2023-12,221.2,True
REV-0015901,CTC-001,USR-002947,2024-01,195.59,True
REV-0015902,CTC-001,USR-002947,2024-02,125.04,True
REV-0015903,CTC-001,USR-002947,2024-03,130.24,True
REV-0015904,CTC-004,USR-002948,2023-09,92.0,False
REV-0015905,CTC-004,USR-002948,2023-10,314.91,True
REV-0015906,CTC-004,USR-002948,2023-11,274.59,True
REV-0015907,CTC-004,USR-002948,2023-12,248.19,True
REV-0015908,CTC-004,USR-002948,2024-01,304.59,True
REV-0015909,CTC-004,USR-002948,2024-02,147.5,True
REV-0015910,CTC-004,USR-002948,2024-03,229.85,True
REV-0015911,CTC-004,USR-002948,2024-04,324.86,True
REV-0015912,CTC-004,USR-002948,2024-05,315.67,True
REV-0015913,CTC-003,USR-002949,2023-09,100.78,False
REV-0015914,CTC-003,USR-002949,2023-10,136.11,True
REV-0015915,CTC-003,USR-002949,2023-11,112.42,True
REV-0015916,CTC-003,USR-002949,2023-12,118.09,True
REV-0015917,CTC-003,USR-002949,2024-01,154.47,True
REV-0015918,CTC-003,USR-002949,2024-02,398.48,True
REV-0015919,CTC-003,USR-002949,2024-03,186.2,True
REV-0015920,CTC-003,USR-002950,2023-09,329.54,False
REV-0015921,CTC-003,USR-002951,2023-09,327.26,False
REV-0015922,CTC-003,USR-002952,2023-09,88.85,False
REV-0015923,CTC-003,USR-002952,2023-10,246.78,True
REV-0015924,CTC-003,USR-002952,2023-11,249.21,True
REV-0015925,CTC-003,USR-002952,2023-12,154.74,True
REV-0015926,CTC-003,USR-002952,2024-01,207.03,True
REV-0015927,CTC-003,USR-002953,2023-09,400.5,False
REV-0015928,CTC-004,USR-002954,2023-09,155.71,False
REV-0015929,CTC-004,USR-002954,2023-10,199.94,True
REV-0015930,CTC-002,USR-002955,2023-09,128.82,False
REV-0015931,CTC-003,USR-002956,2023-09,146.73,False
REV-0015932,CTC-003,USR-002956,2023-10,271.91,True
REV-0015933,CTC-003,USR-002956,2023-11,215.33,True
REV-0015934,CTC-003,USR-002956,2023-12,252.34,True
REV-0015935,CTC-003,USR-002956,2024-01,171.32,True
REV-0015936,CTC-003,USR-002956,2024-02,196.24,True
REV-0015937,CTC-003,USR-002956,2024-03,179.28,True
REV-0015938,CTC-003,USR-002956,2024-04,246.33,True
REV-0015939,CTC-003,USR-002956,2024-05,95.12,True
REV-0015940,CTC-003,USR-002956,2024-06,103.5,True
REV-0015941,CTC-002,USR-002957,2023-09,108.76,False
REV-0015942,CTC-002,USR-002957,2023-10,121.05,True
REV-0015943,CTC-002,USR-002957,2023-11,133.07,True
REV-0015944,CTC-002,USR-002957,2023-12,70.38,True
REV-0015945,CTC-002,USR-002957,2024-01,157.96,True
REV-0015946,CTC-002,USR-002957,2024-02,126.47,True
REV-0015947,CTC-002,USR-002957,2024-03,98.66,True
REV-0015948,CTC-002,USR-002957,2024-04,128.06,True
REV-0015949,CTC-002,USR-002957,2024-05,48.28,True
REV-0015950,CTC-002,USR-002957,2024-05,89.86,True
REV-0015951,CTC-002,USR-002957,2024-06,106.29,True
REV-0015952,CTC-003,USR-002958,2023-09,94.45,False
REV-0015953,CTC-003,USR-002958,2023-10,241.89,True
REV-0015954,CTC-003,USR-002958,2023-11,293.65,True
REV-0015955,CTC-002,USR-002959,2023-09,46.24,False
REV-0015956,CTC-002,USR-002959,2023-10,167.83,True
REV-0015957,CTC-002,USR-002959,2023-11,35.5,True
REV-0015958,CTC-002,USR-002959,2023-12,73.92,True
REV-0015959,CTC-002,USR-002959,2024-01,94.14,True
REV-0015960,CTC-002,USR-002959,2024-02,111.71,True
REV-0015961,CTC-002,USR-002959,2024-03,94.15,True
REV-0015962,CTC-002,USR-002959,2024-04,84.36,True
REV-0015963,CTC-002,USR-002959,2024-05,75.16,True
REV-0015964,CTC-002,USR-002959,2024-06,60.61,True
REV-0015965,CTC-004,USR-002960,2023-09,93.78,False
REV-0015966,CTC-004,USR-002960,2023-10,154.77,True
REV-0015967,CTC-004,USR-002960,2023-11,134.55,True
REV-0015968,CTC-004,USR-002960,2023-12,309.04,True
REV-0015969,CTC-004,USR-002960,2023-12,232.82,True
REV-0015970,CTC-004,USR-002960,2024-01,86.37,True
REV-0015971,CTC-004,USR-002960,2024-02,107.8,True
REV-0015972,CTC-004,USR-002960,2024-03,100.56,True
REV-0015973,CTC-004,USR-002960,2024-04,312.89,True
REV-0015974,CTC-004,USR-002960,2024-05,119.39,True
REV-0015975,CTC-004,USR-002960,2024-06,274.7,True
REV-0015976,CTC-004,USR-002961,2023-09,111.61,False
REV-0015977,CTC-004,USR-002961,2023-10,146.81,True
REV-0015978,CTC-004,USR-002961,2023-11,301.39,True
REV-0015979,CTC-004,USR-002961,2023-12,218.54,True
REV-0015980,CTC-004,USR-002961,2023-12,94.26,True
REV-0015981,CTC-004,USR-002961,2024-01,186.46,True
REV-0015982,CTC-004,USR-002961,2024-02,231.07,True
REV-0015983,CTC-003,USR-002962,2023-09,244.44,False
REV-0015984,CTC-003,USR-002962,2023-10,398.91,True
REV-0015985,CTC-003,USR-002962,2023-11,350.3,True
REV-0015986,CTC-003,USR-002962,2023-12,357.36,True
REV-0015987,CTC-003,USR-002962,2024-01,319.03,True
REV-0015988,CTC-004,USR-002963,2023-09,260.8,False
REV-0015989,CTC-004,USR-002963,2023-10,81.19,True
REV-0015990,CTC-004,USR-002963,2023-11,191.97,True
REV-0015991,CTC-004,USR-002963,2023-12,148.99,True
REV-0015992,CTC-004,USR-002963,2024-01,80.42,True
REV-0015993,CTC-004,USR-002963,2024-02,101.7,True
REV-0015994,CTC-004,USR-002963,2024-03,230.5,True
REV-0015995,CTC-001,USR-002964,2023-09,62.03,False
REV-0015996,CTC-001,USR-002964,2023-10,118.65,True
REV-0015997,CTC-004,USR-002965,2023-09,131.15,False
REV-0015998,CTC-004,USR-002965,2023-10,214.94,True
REV-0015999,CTC-004,USR-002965,2023-11,194.98,True
REV-0016000,CTC-002,USR-002966,2023-09,157.63,False
REV-0016001,CTC-002,USR-002966,2023-10,41.72,True
REV-0016002,CTC-003,USR-002967,2023-09,260.41,False
REV-0016003,CTC-004,USR-002968,2023-09,189.63,False
REV-0016004,CTC-004,USR-002968,2023-10,95.56,True
REV-0016005,CTC-004,USR-002968,2023-11,69.63,True
REV-0016006,CTC-004,USR-002968,2023-12,94.56,True
REV-0016007,CTC-004,USR-002968,2024-01,285.42,True
REV-0016008,CTC-004,USR-002968,2024-02,152.93,True
REV-0016009,CTC-004,USR-002968,2024-03,261.34,True
REV-0016010,CTC-004,USR-002968,2024-04,189.04,True
REV-0016011,CTC-004,USR-002968,2024-05,205.35,True
REV-0016012,CTC-002,USR-002969,2023-09,39.79,False
REV-0016013,CTC-002,USR-002969,2023-10,103.45,True
REV-0016014,CTC-002,USR-002969,2023-11,114.38,True
REV-0016015,CTC-002,USR-002969,2023-12,108.06,True
REV-0016016,CTC-002,USR-002969,2024-01,91.01,True
REV-0016017,CTC-002,USR-002969,2024-02,75.7,True
REV-0016018,CTC-002,USR-002970,2023-09,163.71,False
REV-0016019,CTC-002,USR-002971,2023-09,52.18,False
REV-0016020,CTC-002,USR-002971,2023-10,82.78,True
REV-0016021,CTC-002,USR-002971,2023-11,140.66,True
REV-0016022,CTC-002,USR-002971,2023-12,163.93,True
REV-0016023,CTC-002,USR-002971,2024-01,56.35,True
REV-0016024,CTC-002,USR-002971,2024-02,34.14,True
REV-0016025,CTC-001,USR-002972,2023-09,197.72,False
REV-0016026,CTC-001,USR-002972,2023-10,221.15,True
REV-0016027,CTC-001,USR-002972,2023-11,53.23,True
REV-0016028,CTC-001,USR-002972,2023-12,51.0,True
REV-0016029,CTC-001,USR-002972,2024-01,195.46,True
REV-0016030,CTC-001,USR-002972,2024-02,225.63,True
REV-0016031,CTC-001,USR-002972,2024-03,195.89,True
REV-0016032,CTC-001,USR-002972,2024-04,50.52,True
REV-0016033,CTC-001,USR-002972,2024-05,63.3,True
REV-0016034,CTC-001,USR-002972,2024-06,142.52,True
REV-0016035,CTC-004,USR-002973,2023-09,153.76,False
REV-0016036,CTC-004,USR-002973,2023-10,216.54,True
REV-0016037,CTC-004,USR-002973,2023-11,83.66,True
REV-0016038,CTC-004,USR-002973,2023-12,190.34,True
REV-0016039,CTC-004,USR-002974,2023-09,219.51,False
REV-0016040,CTC-004,USR-002974,2023-10,82.88,True
REV-0016041,CTC-004,USR-002974,2023-11,87.46,True
REV-0016042,CTC-004,USR-002974,2023-12,285.04,True
REV-0016043,CTC-004,USR-002974,2024-01,234.58,True
REV-0016044,CTC-004,USR-002974,2024-02,133.19,True
REV-0016045,CTC-001,USR-002975,2023-09,121.18,False
REV-0016046,CTC-001,USR-002975,2023-10,150.66,True
REV-0016047,CTC-001,USR-002975,2023-11,140.28,True
REV-0016048,CTC-001,USR-002975,2023-12,181.91,True
REV-0016049,CTC-001,USR-002975,2024-01,211.33,True
REV-0016050,CTC-001,USR-002975,2024-02,220.12,True
REV-0016051,CTC-001,USR-002975,2024-03,92.19,True
REV-0016052,CTC-001,USR-002975,2024-04,217.16,True
REV-0016053,CTC-001,USR-002975,2024-05,158.09,True
REV-0016054,CTC-001,USR-002975,2024-06,80.57,True
REV-0016055,CTC-002,USR-002976,2023-09,60.55,False
REV-0016056,CTC-002,USR-002976,2023-10,50.24,True
REV-0016057,CTC-002,USR-002976,2023-11,77.54,True
REV-0016058,CTC-002,USR-002976,2023-12,94.59,True
REV-0016059,CTC-002,USR-002976,2024-01,77.73,True
REV-0016060,CTC-002,USR-002976,2024-02,136.15,True
REV-0016061,CTC-002,USR-002976,2024-03,72.92,True
REV-0016062,CTC-002,USR-002976,2024-04,76.11,True
REV-0016063,CTC-002,USR-002976,2024-05,118.08,True
REV-0016064,CTC-002,USR-002976,2024-06,78.68,True
REV-0016065,CTC-003,USR-002977,2023-09,247.36,False
REV-0016066,CTC-003,USR-002977,2023-10,209.14,True
REV-0016067,CTC-003,USR-002977,2023-11,142.11,True
REV-0016068,CTC-003,USR-002977,2023-12,176.4,True
REV-0016069,CTC-003,USR-002977,2024-01,329.4,True
REV-0016070,CTC-003,USR-002977,2024-02,212.37,True
REV-0016071,CTC-003,USR-002977,2024-03,195.91,True
REV-0016072,CTC-004,USR-002978,2023-09,104.85,False
REV-0016073,CTC-004,USR-002978,2023-10,255.09,True
REV-0016074,CTC-001,USR-002979,2023-09,160.3,False
REV-0016075,CTC-001,USR-002979,2023-10,61.5,True
REV-0016076,CTC-001,USR-002979,2023-11,191.01,True
REV-0016077,CTC-001,USR-002980,2023-09,79.45,False
REV-0016078,CTC-001,USR-002980,2023-10,202.74,True
REV-0016079,CTC-001,USR-002980,2023-11,133.8,True
REV-0016080,CTC-001,USR-002980,2023-12,170.98,True
REV-0016081,CTC-001,USR-002980,2024-01,148.31,True
REV-0016082,CTC-001,USR-002980,2024-02,160.46,True
REV-0016083,CTC-004,USR-002981,2023-09,75.48,False
REV-0016084,CTC-004,USR-002981,2023-10,102.0,True
REV-0016085,CTC-004,USR-002981,2023-11,267.56,True
REV-0016086,CTC-002,USR-002982,2023-09,162.49,False
REV-0016087,CTC-002,USR-002982,2023-10,63.61,True
REV-0016088,CTC-002,USR-002982,2023-11,84.07,True
REV-0016089,CTC-002,USR-002982,2023-12,132.97,True
REV-0016090,CTC-003,USR-002983,2023-09,131.48,False
REV-0016091,CTC-003,USR-002983,2023-10,95.31,True
REV-0016092,CTC-003,USR-002983,2023-11,352.27,True
REV-0016093,CTC-003,USR-002983,2023-12,99.56,True
REV-0016094,CTC-003,USR-002983,2024-01,289.78,True
REV-0016095,CTC-004,USR-002984,2023-09,236.29,False
REV-0016096,CTC-004,USR-002984,2023-10,244.28,True
REV-0016097,CTC-004,USR-002984,2023-11,164.29,True
REV-0016098,CTC-004,USR-002984,2023-12,326.1,True
REV-0016099,CTC-004,USR-002984,2024-01,169.82,True
REV-0016100,CTC-004,USR-002984,2024-02,248.54,True
REV-0016101,CTC-004,USR-002984,2024-03,99.8,True
REV-0016102,CTC-004,USR-002984,2024-04,223.62,True
REV-0016103,CTC-004,USR-002984,2024-05,182.42,True
REV-0016104,CTC-004,USR-002984,2024-06,195.64,True
REV-0016105,CTC-004,USR-002985,2023-09,197.6,False
REV-0016106,CTC-004,USR-002985,2023-10,93.55,True
REV-0016107,CTC-004,USR-002985,2023-11,253.41,True
REV-0016108,CTC-004,USR-002985,2023-12,186.58,True
REV-0016109,CTC-004,USR-002985,2024-01,112.21,True
REV-0016110,CTC-004,USR-002985,2024-02,217.67,True
REV-0016111,CTC-004,USR-002985,2024-03,91.17,True
REV-0016112,CTC-004,USR-002985,2024-04,213.94,True
REV-0016113,CTC-003,USR-002986,2023-09,148.07,False
REV-0016114,CTC-004,USR-002987,2023-09,118.81,False
REV-0016115,CTC-004,USR-002987,2023-10,302.69,True
REV-0016116,CTC-004,USR-002987,2023-11,80.37,True
REV-0016117,CTC-001,USR-002988,2023-09,239.22,False
REV-0016118,CTC-001,USR-002988,2023-10,71.98,True
REV-0016119,CTC-001,USR-002988,2023-11,80.66,True
REV-0016120,CTC-001,USR-002988,2023-12,212.35,True
REV-0016121,CTC-001,USR-002988,2024-01,134.59,True
REV-0016122,CTC-001,USR-002988,2024-02,228.67,True
REV-0016123,CTC-001,USR-002988,2024-03,140.27,True
REV-0016124,CTC-001,USR-002988,2024-04,196.21,True
REV-0016125,CTC-001,USR-002988,2024-05,159.36,True
REV-0016126,CTC-001,USR-002988,2024-06,52.77,True
REV-0016127,CTC-001,USR-002989,2023-09,99.6,False
REV-0016128,CTC-001,USR-002989,2023-10,151.26,True
REV-0016129,CTC-001,USR-002989,2023-11,110.61,True
REV-0016130,CTC-004,USR-002990,2023-09,313.25,False
REV-0016131,CTC-004,USR-002990,2023-10,227.74,True
REV-0016132,CTC-004,USR-002990,2023-11,78.26,True
REV-0016133,CTC-004,USR-002990,2023-12,223.73,True
REV-0016134,CTC-004,USR-002990,2024-01,305.43,True
REV-0016135,CTC-004,USR-002990,2024-02,151.67,True
REV-0016136,CTC-004,USR-002990,2024-03,145.7,True
REV-0016137,CTC-004,USR-002990,2024-04,110.56,True
REV-0016138,CTC-004,USR-002990,2024-05,250.03,True
REV-0016139,CTC-004,USR-002990,2024-06,281.95,True
REV-0016140,CTC-003,USR-002991,2023-09,201.25,False
REV-0016141,CTC-003,USR-002991,2023-10,206.28,True
REV-0016142,CTC-003,USR-002991,2023-11,247.43,True
REV-0016143,CTC-003,USR-002991,2023-12,165.15,True
REV-0016144,CTC-004,USR-002992,2023-09,275.38,False
REV-0016145,CTC-004,USR-002992,2023-10,209.66,True
REV-0016146,CTC-004,USR-002992,2023-11,307.65,True
REV-0016147,CTC-004,USR-002992,2023-12,271.09,True
REV-0016148,CTC-004,USR-002992,2024-01,262.07,True
REV-0016149,CTC-004,USR-002992,2024-02,248.48,True
REV-0016150,CTC-004,USR-002992,2024-03,141.14,True
REV-0016151,CTC-004,USR-002992,2024-04,220.7,True
REV-0016152,CTC-004,USR-002992,2024-05,100.88,True
REV-0016153,CTC-004,USR-002992,2024-06,192.18,True
REV-0016154,CTC-002,USR-002993,2023-09,102.28,False
REV-0016155,CTC-002,USR-002993,2023-10,143.28,True
REV-0016156,CTC-002,USR-002993,2023-11,120.93,True
REV-0016157,CTC-003,USR-002994,2023-09,385.26,False
REV-0016158,CTC-003,USR-002994,2023-10,346.96,True
REV-0016159,CTC-003,USR-002994,2023-10,112.59,True
REV-0016160,CTC-003,USR-002994,2023-11,324.14,True
REV-0016161,CTC-003,USR-002994,2023-12,231.82,True
REV-0016162,CTC-003,USR-002994,2024-01,308.59,True
REV-0016163,CTC-003,USR-002994,2024-02,251.57,True
REV-0016164,CTC-004,USR-002995,2023-09,134.62,False
REV-0016165,CTC-004,USR-002996,2023-09,215.62,False
REV-0016166,CTC-004,USR-002996,2023-10,270.52,True
REV-0016167,CTC-004,USR-002996,2023-11,99.22,True
REV-0016168,CTC-004,USR-002996,2023-12,210.45,True
REV-0016169,CTC-004,USR-002996,2024-01,304.16,True
REV-0016170,CTC-003,USR-002997,2023-09,97.43,False
REV-0016171,CTC-003,USR-002997,2023-10,115.35,True
REV-0016172,CTC-003,USR-002997,2023-11,113.93,True
REV-0016173,CTC-001,USR-002998,2023-09,102.47,False
REV-0016174,CTC-001,USR-002998,2023-10,88.71,True
REV-0016175,CTC-001,USR-002998,2023-11,232.94,True
REV-0016176,CTC-001,USR-002998,2023-12,48.21,True
REV-0016177,CTC-001,USR-002998,2024-01,202.45,True
REV-0016178,CTC-001,USR-002998,2024-02,187.82,True
REV-0016179,CTC-001,USR-002998,2024-03,179.04,True
REV-0016180,CTC-001,USR-002998,2024-04,197.17,True
REV-0016181,CTC-001,USR-002998,2024-05,187.95,True
REV-0016182,CTC-001,USR-002998,2024-06,137.83,True
REV-0016183,CTC-001,USR-002999,2023-09,224.58,False
REV-0016184,CTC-001,USR-002999,2023-10,170.48,True
REV-0016185,CTC-001,USR-002999,2023-11,192.84,True
REV-0016186,CTC-002,USR-003000,2023-09,82.2,False
REV-0016187,CTC-002,USR-003000,2023-10,37.01,True
REV-0016188,CTC-002,USR-003000,2023-11,65.53,True
REV-0016189,CTC-002,USR-003000,2023-12,98.04,True
REV-0016190,CTC-002,USR-003000,2024-01,151.13,True
REV-0016191,CTC-002,USR-003000,2024-02,130.38,True
REV-0016192,CTC-003,USR-003001,2023-09,303.5,False
REV-0016193,CTC-003,USR-003001,2023-10,227.12,True
REV-0016194,CTC-003,USR-003001,2023-11,178.69,True
REV-0016195,CTC-003,USR-003001,2023-12,200.16,True
REV-0016196,CTC-003,USR-003001,2024-01,240.94,True
REV-0016197,CTC-003,USR-003001,2024-02,390.62,True
REV-0016198,CTC-003,USR-003001,2024-03,171.18,True
REV-0016199,CTC-003,USR-003001,2024-04,307.9,True
REV-0016200,CTC-003,USR-003001,2024-05,381.33,True
REV-0016201,CTC-002,USR-003002,2023-09,56.01,False
REV-0016202,CTC-002,USR-003002,2023-10,139.86,True
REV-0016203,CTC-002,USR-003002,2023-11,135.89,True
REV-0016204,CTC-002,USR-003002,2023-12,126.01,True
REV-0016205,CTC-002,USR-003002,2024-01,58.34,True
REV-0016206,CTC-002,USR-003002,2024-02,72.07,True
REV-0016207,CTC-001,USR-003003,2023-09,155.27,False
REV-0016208,CTC-003,USR-003004,2023-09,418.52,False
REV-0016209,CTC-003,USR-003004,2023-10,342.88,True
REV-0016210,CTC-003,USR-003004,2023-11,243.74,True
REV-0016211,CTC-003,USR-003004,2023-12,139.85,True
REV-0016212,CTC-003,USR-003004,2024-01,161.87,True
REV-0016213,CTC-003,USR-003004,2024-02,369.66,True
REV-0016214,CTC-003,USR-003004,2024-03,235.99,True
REV-0016215,CTC-003,USR-003004,2024-04,325.3,True
REV-0016216,CTC-003,USR-003004,2024-05,377.18,True
REV-0016217,CTC-003,USR-003004,2024-06,199.39,True
REV-0016218,CTC-002,USR-003005,2023-09,45.65,False
REV-0016219,CTC-002,USR-003005,2023-10,88.94,True
REV-0016220,CTC-002,USR-003005,2023-11,65.59,True
REV-0016221,CTC-002,USR-003005,2023-12,54.68,True
REV-0016222,CTC-001,USR-003006,2023-09,130.24,False
REV-0016223,CTC-001,USR-003006,2023-10,118.29,True
REV-0016224,CTC-001,USR-003006,2023-11,50.44,True
REV-0016225,CTC-001,USR-003006,2023-12,181.8,True
REV-0016226,CTC-001,USR-003006,2024-01,236.97,True
REV-0016227,CTC-001,USR-003006,2024-02,118.63,True
REV-0016228,CTC-001,USR-003006,2024-03,150.84,True
REV-0016229,CTC-001,USR-003006,2024-04,51.78,True
REV-0016230,CTC-002,USR-003007,2023-09,71.4,False
REV-0016231,CTC-002,USR-003007,2023-10,118.64,True
REV-0016232,CTC-002,USR-003007,2023-11,36.62,True
REV-0016233,CTC-002,USR-003007,2023-12,155.69,True
REV-0016234,CTC-002,USR-003007,2024-01,121.5,True
REV-0016235,CTC-002,USR-003007,2024-02,155.38,True
REV-0016236,CTC-002,USR-003007,2024-03,159.23,True
REV-0016237,CTC-002,USR-003007,2024-04,61.61,True
REV-0016238,CTC-002,USR-003007,2024-05,125.31,True
REV-0016239,CTC-002,USR-003007,2024-06,88.97,True
REV-0016240,CTC-004,USR-003008,2023-09,128.21,False
REV-0016241,CTC-004,USR-003008,2023-10,126.36,True
REV-0016242,CTC-003,USR-003009,2023-09,257.98,False
REV-0016243,CTC-003,USR-003009,2023-10,345.46,True
REV-0016244,CTC-003,USR-003009,2023-11,404.78,True
REV-0016245,CTC-003,USR-003009,2023-12,337.98,True
REV-0016246,CTC-003,USR-003009,2024-01,408.0,True
REV-0016247,CTC-003,USR-003009,2024-02,274.23,True
REV-0016248,CTC-003,USR-003009,2024-03,205.14,True
REV-0016249,CTC-003,USR-003009,2024-04,274.58,True
REV-0016250,CTC-004,USR-003010,2023-09,207.01,False
REV-0016251,CTC-004,USR-003010,2023-10,308.28,True
REV-0016252,CTC-004,USR-003010,2023-11,119.17,True
REV-0016253,CTC-004,USR-003010,2023-12,225.12,True
REV-0016254,CTC-004,USR-003010,2023-12,108.01,True
REV-0016255,CTC-004,USR-003010,2024-01,232.28,True
REV-0016256,CTC-004,USR-003010,2024-02,140.65,True
REV-0016257,CTC-004,USR-003010,2024-03,279.61,True
REV-0016258,CTC-004,USR-003010,2024-04,204.13,True
REV-0016259,CTC-003,USR-003011,2023-09,253.35,False
REV-0016260,CTC-003,USR-003011,2023-10,381.46,True
REV-0016261,CTC-003,USR-003011,2023-11,284.37,True
REV-0016262,CTC-003,USR-003011,2023-12,122.64,True
REV-0016263,CTC-003,USR-003011,2023-12,209.3,True
REV-0016264,CTC-001,USR-003012,2023-09,219.48,False
REV-0016265,CTC-001,USR-003012,2023-10,106.76,True
REV-0016266,CTC-001,USR-003012,2023-11,196.92,True
REV-0016267,CTC-001,USR-003013,2023-09,187.56,False
REV-0016268,CTC-001,USR-003013,2023-10,108.01,True
REV-0016269,CTC-001,USR-003013,2023-11,79.66,True
REV-0016270,CTC-001,USR-003013,2023-12,182.54,True
REV-0016271,CTC-001,USR-003013,2024-01,211.21,True
REV-0016272,CTC-001,USR-003013,2024-02,177.39,True
REV-0016273,CTC-001,USR-003014,2023-09,201.39,False
REV-0016274,CTC-001,USR-003014,2023-10,178.61,True
REV-0016275,CTC-001,USR-003014,2023-11,220.03,True
REV-0016276,CTC-001,USR-003014,2023-12,169.97,True
REV-0016277,CTC-001,USR-003014,2024-01,77.78,True
REV-0016278,CTC-001,USR-003014,2024-02,79.89,True
REV-0016279,CTC-001,USR-003014,2024-03,152.96,True
REV-0016280,CTC-001,USR-003014,2024-04,178.97,True
REV-0016281,CTC-001,USR-003014,2024-05,131.28,True
REV-0016282,CTC-002,USR-003015,2023-09,44.85,False
REV-0016283,CTC-002,USR-003015,2023-10,162.07,True
REV-0016284,CTC-002,USR-003015,2023-11,142.24,True
REV-0016285,CTC-002,USR-003015,2023-12,81.66,True
REV-0016286,CTC-002,USR-003015,2024-01,157.33,True
REV-0016287,CTC-001,USR-003016,2023-09,85.59,False
REV-0016288,CTC-001,USR-003016,2023-10,60.89,True
REV-0016289,CTC-001,USR-003016,2023-11,112.25,True
REV-0016290,CTC-001,USR-003016,2023-12,117.95,True
REV-0016291,CTC-001,USR-003016,2024-01,136.68,True
REV-0016292,CTC-004,USR-003017,2023-09,326.39,False
REV-0016293,CTC-004,USR-003017,2023-10,293.22,True
REV-0016294,CTC-004,USR-003017,2023-11,161.73,True
REV-0016295,CTC-004,USR-003017,2023-12,206.39,True
REV-0016296,CTC-004,USR-003017,2024-01,209.03,True
REV-0016297,CTC-004,USR-003017,2024-01,173.31,True
REV-0016298,CTC-003,USR-003018,2023-09,304.32,False
REV-0016299,CTC-003,USR-003018,2023-10,268.86,True
REV-0016300,CTC-003,USR-003018,2023-11,114.99,True
REV-0016301,CTC-003,USR-003018,2023-12,216.45,True
REV-0016302,CTC-003,USR-003018,2024-01,345.89,True
REV-0016303,CTC-003,USR-003018,2024-02,258.35,True
REV-0016304,CTC-003,USR-003018,2024-03,202.43,True
REV-0016305,CTC-003,USR-003018,2024-04,180.72,True
REV-0016306,CTC-001,USR-003019,2023-09,60.1,False
REV-0016307,CTC-001,USR-003019,2023-10,217.78,True
REV-0016308,CTC-002,USR-003020,2023-09,83.7,False
REV-0016309,CTC-002,USR-003020,2023-10,93.32,True
REV-0016310,CTC-002,USR-003020,2023-11,81.92,True
